ItemID,views,n_users,TV Series,percentage
15853,22,22,False,-1
15854,20,20,False,-1
15855,58,24,True,17.261904761904763
15856,41,25,False,-1
15857,7,7,False,-1
15858,17,17,False,-1
15859,19,19,False,-1
15860,18,16,False,-1
15861,23,22,False,-1
15862,24,24,True,33.333333333333336
15863,123,29,False,-1
15864,22,22,True,9.090909090909092
15865,16,15,True,6.2745098039215685
15866,19,19,False,-1
15867,26,26,True,6.25
15868,4516,61,True,274.1955069823922
15869,267,42,False,-1
15870,114,17,True,83.82352941176471
15871,24,24,True,10.0
15872,14,14,False,-1
15873,25,25,False,-1
15874,30,29,True,7.957559681697613
15875,60,21,False,-1
15876,29,29,False,-1
15877,17,17,False,-1
15878,22,21,False,-1
15879,28,28,True,7.6923076923076925
15880,27,24,False,-1
15881,17,17,False,-1
15882,39,39,False,-1
15883,16,16,True,3.7037037037037037
15884,14,14,False,-1
15885,31,25,False,-1
15886,13,13,False,-1
15887,17,16,False,-1
15888,13,13,False,-1
15889,28,18,False,-1
15890,18,18,False,-1
15891,134,83,True,9.496810772501771
15892,29,29,False,-1
15893,3030,60,True,505.0
15894,18,18,False,-1
15895,35,23,True,50.72463768115942
15896,18,18,False,-1
15897,20,20,False,-1
15898,15,15,False,-1
15899,64,34,True,26.89075630252101
15900,15,15,False,-1
15901,23,23,False,-1
15902,9,9,True,33.333333333333336
15903,27,26,False,-1
15904,31,29,True,21.379310344827587
15905,20,13,False,-1
15906,21,18,False,-1
15907,18,18,False,-1
15908,25,25,False,-1
15909,29,28,True,7.967032967032967
15910,21,21,False,-1
15911,110,31,False,-1
15912,12,12,False,-1
15913,16,13,False,-1
15914,12,12,False,-1
15915,24,24,True,7.6923076923076925
15916,207,40,True,19.166666666666668
15917,23,23,False,-1
15918,18,18,False,-1
15919,25,19,False,-1
15920,18,17,False,-1
15921,23,23,True,2.3255813953488373
15922,22,22,False,-1
15923,17,17,False,-1
15924,318,279,True,37.992831541218635
15925,22,22,True,7.6923076923076925
15926,18,18,True,5.555555555555555
15927,14,14,False,-1
15928,8,8,False,-1
15929,23,23,False,-1
15930,22,22,False,-1
15931,25,25,False,-1
15932,62,55,False,-1
15933,15,15,False,-1
15934,20,19,False,-1
15935,14,14,False,-1
15936,35,32,True,6.4338235294117645
15937,18,18,False,-1
15938,18,18,False,-1
15939,16,16,False,-1
15940,22,22,True,11.11111111111111
15941,9,9,True,3.7037037037037037
15942,25,25,False,-1
15943,24,23,False,-1
15944,23,21,True,54.76190476190476
15945,11,11,True,7.6923076923076925
15946,37,33,True,56.06060606060606
15947,16,16,False,-1
15948,21,17,False,-1
15949,18,17,False,-1
15950,23,23,False,-1
15951,23,21,False,-1
15952,14,14,True,33.333333333333336
15953,13,13,False,-1
15954,15,15,False,-1
15955,21,21,True,6.25
15956,16,16,False,-1
15957,32,32,True,5.2631578947368425
15958,621,57,False,-1
15959,17,17,False,-1
15960,21,21,False,-1
15961,15,15,True,5.882352941176471
15962,35,21,False,-1
15963,23,16,False,-1
15964,25,25,False,-1
15965,19,19,False,-1
15966,18,18,False,-1
15967,28,27,False,-1
15968,19,19,True,33.333333333333336
15969,29,29,False,-1
15970,12,12,False,-1
15971,23,23,False,-1
15972,47,33,True,10.173160173160174
15973,39,37,True,4.791154791154791
15974,18,17,False,-1
15975,22,22,False,-1
15976,20,20,True,5.882352941176471
15977,15,15,False,-1
15978,476,403,False,-1
15979,21,21,True,5.555555555555555
15980,13,13,False,-1
15981,48,26,True,61.53846153846154
15982,70,63,False,-1
15983,21,21,False,-1
15984,19,18,False,-1
15985,26,16,True,23.214285714285715
15986,16,16,False,-1
15987,14,14,True,9.090909090909092
15988,20,19,False,-1
15989,14,14,True,3.7037037037037037
15990,20,20,False,-1
15991,19,19,False,-1
15992,149,39,True,191.02564102564102
15993,36,35,False,-1
15994,14,14,False,-1
15995,20,19,False,-1
15996,18,18,True,2.2222222222222223
15997,20,19,False,-1
15998,28,25,False,-1
15999,16,16,False,-1
16000,20,20,False,-1
16001,20,20,True,4.761904761904762
16002,44,33,False,-1
16003,14,14,False,-1
16004,13,13,False,-1
16005,11,11,True,6.666666666666667
16006,17,17,False,-1
16007,13,13,False,-1
16008,21,20,False,-1
16009,19,19,True,50.0
16010,18,17,True,11.764705882352942
16011,59,56,True,35.11904761904762
16012,16,16,False,-1
16013,176,96,False,-1
16014,23,23,True,10.0
16015,631,40,False,-1
16016,14,14,True,7.142857142857143
16017,16,16,True,12.5
16018,39,27,False,-1
16019,13,13,False,-1
16020,23,23,False,-1
16021,23,23,False,-1
16022,11,11,False,-1
16023,21,21,True,6.666666666666667
16024,47,36,False,-1
16025,21,19,True,22.105263157894736
16026,121,67,True,8.599857853589198
16027,43,32,False,-1
16028,20,20,True,33.333333333333336
16029,22,22,False,-1
16030,109,108,True,16.820987654320987
16031,23,23,False,-1
16032,21,17,True,4.9411764705882355
16033,22,22,False,-1
16034,29,23,False,-1
16035,21,20,False,-1
16036,18,18,False,-1
16037,27,25,False,-1
16038,22,22,True,7.6923076923076925
16039,16,16,True,33.333333333333336
16040,30,23,False,-1
16041,21,19,True,55.26315789473684
16042,24,21,True,12.698412698412698
16043,28,26,True,2.626641651031895
16044,42,15,False,-1
16045,11,11,True,3.7037037037037037
16046,18,18,True,50.0
16047,15,15,False,-1
16048,17,16,False,-1
16049,32,27,False,-1
16050,13,13,True,9.090909090909092
16051,16,15,False,-1
16052,30,26,False,-1
16053,17,15,True,5.396825396825397
16054,41,22,True,93.18181818181819
16055,23,22,False,-1
16056,27,24,True,37.5
16057,24,24,False,-1
16058,15,15,False,-1
16059,51,21,False,-1
16060,29,26,True,3.9835164835164836
16061,30,28,False,-1
16062,16,16,False,-1
16063,15,15,False,-1
16064,31,26,True,59.61538461538461
16065,43,17,False,-1
16066,15,15,False,-1
16067,21,21,False,-1
16068,18,18,False,-1
16069,32,24,False,-1
16070,15,15,False,-1
16071,25,23,True,5.720823798627002
16072,22,20,False,-1
16073,34,31,False,-1
16074,16,16,False,-1
16075,15,15,True,33.333333333333336
16076,13,13,False,-1
16077,23,21,False,-1
16078,66,47,False,-1
16079,51,42,True,40.476190476190474
16080,28,28,True,11.11111111111111
16081,37,36,False,-1
16082,30,30,True,7.6923076923076925
16083,50,18,True,92.5925925925926
16084,16,16,True,11.11111111111111
16085,48,48,True,50.0
16086,17,17,False,-1
16087,19,19,False,-1
16088,32,22,False,-1
16089,20,17,False,-1
16090,17,17,False,-1
16091,16,16,False,-1
16092,16,16,False,-1
16093,19,19,True,3.7037037037037037
16094,52,51,False,-1
16095,22,22,False,-1
16096,14,14,True,7.6923076923076925
16097,17,17,False,-1
16098,664,64,False,-1
16099,17,17,False,-1
16100,15,15,False,-1
16101,19,19,False,-1
16102,78,60,False,-1
16103,26,25,True,1.9622641509433962
16104,18,18,False,-1
16105,8,7,False,-1
16106,11,11,True,11.11111111111111
16107,98,50,False,-1
16108,305,281,False,-1
16109,20,20,False,-1
16110,16,16,False,-1
16111,20,20,True,3.8461538461538463
16112,23,20,False,-1
16113,10,10,True,3.7037037037037037
16114,23,23,True,3.7037037037037037
16115,39,24,False,-1
16116,12,12,True,3.7037037037037037
16117,188,24,False,-1
16118,34,29,False,-1
16119,36,36,False,-1
16120,15,15,False,-1
16121,22,21,False,-1
16122,19,19,True,0.8264462809917356
16123,18,18,False,-1
16124,16,16,True,50.0
16125,41,35,False,-1
16126,31,24,False,-1
16127,40,27,False,-1
16128,17,17,True,4.545454545454546
16129,25,23,True,3.506311360448808
16130,18,18,False,-1
16131,24,21,False,-1
16132,73,44,False,-1
16133,38,37,False,-1
16134,15,14,False,-1
16135,18,18,True,7.6923076923076925
16136,29,19,False,-1
16137,67,29,False,-1
16138,31,28,False,-1
16139,62,26,False,-1
16140,22,21,True,20.952380952380953
16141,59,29,False,-1
16142,17,17,False,-1
16143,12,12,True,5.2631578947368425
16144,17,16,False,-1
16145,16,16,False,-1
16146,18,18,True,50.0
16147,79,25,False,-1
16148,15,15,False,-1
16149,26,26,True,7.6923076923076925
16150,26,26,True,4.166666666666667
16151,740,151,False,-1
16152,15,15,False,-1
16153,22,21,True,34.92063492063492
16154,13,13,False,-1
16155,21,15,False,-1
16156,23,23,True,33.333333333333336
16157,199,22,True,33.5016835016835
16158,24,23,False,-1
16159,24,23,False,-1
16160,248,33,False,-1
16161,14,14,True,4.761904761904762
16162,16,16,False,-1
16163,37,35,False,-1
16164,29,29,True,33.333333333333336
16165,13,12,False,-1
16166,20,20,False,-1
16167,29,28,False,-1
16168,19,19,False,-1
16169,17,17,False,-1
16170,32,30,True,53.333333333333336
16171,24,23,False,-1
16172,17,17,False,-1
16173,16,16,True,14.285714285714286
16174,11,11,False,-1
16175,26,23,True,11.304347826086957
16176,16,16,False,-1
16177,29,20,True,11.153846153846153
16178,40,29,True,6.568144499178982
16179,18,17,True,5.042016806722689
16180,19,19,False,-1
16181,15,15,True,50.0
16182,28,27,False,-1
16183,24,24,False,-1
16184,22,22,False,-1
16185,16,16,False,-1
16186,42,26,True,11.538461538461538
16187,1018,186,True,182.4372759856631
16188,21,21,False,-1
16189,18,18,False,-1
16190,19,19,False,-1
16191,24,24,False,-1
16192,16,16,False,-1
16193,259,203,False,-1
16194,13,13,False,-1
16195,15,15,False,-1
16196,12,12,False,-1
16197,23,23,False,-1
16198,12,12,True,33.333333333333336
16199,28,27,True,7.977207977207978
16200,28,25,True,22.4
16201,24,23,True,34.78260869565217
16202,15,15,False,-1
16203,23,23,False,-1
16204,262,214,False,-1
16205,14,14,True,50.0
16206,16,16,False,-1
16207,32,31,True,6.072106261859583
16208,18,18,False,-1
16209,16,15,False,-1
16210,79,28,True,25.649350649350648
16211,23,23,False,-1
16212,10,10,True,33.333333333333336
16213,112,40,False,-1
16214,44,34,False,-1
16215,14,14,False,-1
16216,19,19,False,-1
16217,30,30,False,-1
16218,12,12,True,3.7037037037037037
16219,366,29,True,631.0344827586207
16220,23,23,False,-1
16221,19,19,False,-1
16222,17,17,False,-1
16223,28,26,False,-1
16224,21,19,False,-1
16225,25,25,True,50.0
16226,19,19,False,-1
16227,29,25,False,-1
16228,21,21,False,-1
16229,65,38,False,-1
16230,15,15,False,-1
16231,15,15,True,4.166666666666667
16232,915,154,False,-1
16233,17,16,True,35.416666666666664
16234,13,13,True,14.285714285714286
16235,131,35,False,-1
16236,15,14,False,-1
16237,14,14,False,-1
16238,17,17,False,-1
16239,20,20,False,-1
16240,22,22,False,-1
16241,11,11,True,4.3478260869565215
16242,36,30,False,-1
16243,47,23,False,-1
16244,22,22,True,33.333333333333336
16245,26,26,False,-1
16246,21,21,True,9.090909090909092
16247,9,9,False,-1
16248,30,27,False,-1
16249,32,13,False,-1
16250,17,16,True,11.805555555555555
16251,27,27,True,4.166666666666667
16252,13,13,True,33.333333333333336
16253,98,29,True,33.793103448275865
16254,54,49,True,7.871720116618076
16255,18,18,False,-1
16256,24,21,False,-1
16257,21,21,False,-1
16258,32,27,False,-1
16259,13,13,True,33.333333333333336
16260,23,22,False,-1
16261,18,18,True,11.11111111111111
16262,24,22,True,6.0606060606060606
16263,406,235,False,-1
16264,28,28,True,33.333333333333336
16265,36,21,False,-1
16266,21,21,False,-1
16267,16,16,False,-1
16268,19,19,False,-1
16269,20,19,False,-1
16270,18,18,False,-1
16271,26,26,True,50.0
16272,11,11,True,4.166666666666667
16273,18,17,False,-1
16274,139,123,True,1.1188923770425823
16275,27,27,False,-1
16276,26,26,True,3.8461538461538463
16277,14,14,True,3.7037037037037037
16278,16,16,False,-1
16279,33,25,True,12.0
16280,18,18,True,2.272727272727273
16281,24,24,True,50.0
16282,18,17,True,3.2085561497326203
16283,19,17,False,-1
16284,21,16,False,-1
16285,24,24,True,50.0
16286,36,31,True,3.7460978147762747
16287,15,15,False,-1
16288,17,16,True,3.935185185185185
16289,17,17,False,-1
16290,21,18,False,-1
16291,25,17,False,-1
16292,15,15,False,-1
16293,41,27,True,50.617283950617285
16294,25,20,True,4.62962962962963
16295,18,18,False,-1
16296,21,19,False,-1
16297,19,19,False,-1
16298,21,21,False,-1
16299,20,20,False,-1
16300,114,25,True,16.88888888888889
16301,46,23,False,-1
16302,21,18,False,-1
16303,16,14,True,6.722689075630252
16304,93,31,False,-1
16305,24,20,True,4.444444444444445
16306,16,16,True,50.0
16307,17,17,False,-1
16308,14,14,False,-1
16309,17,16,True,6.25
16310,42,35,False,-1
16311,23,23,False,-1
16312,14,14,True,33.333333333333336
16313,13,13,False,-1
16314,19,19,True,33.333333333333336
16315,24,24,True,5.2631578947368425
16316,22,20,False,-1
16317,25,19,False,-1
16318,18,17,False,-1
16319,19,17,True,7.983193277310924
16320,16,16,True,11.11111111111111
16321,30,30,True,3.225806451612903
16322,27,27,True,50.0
16323,15,15,True,3.7037037037037037
16324,14,14,False,-1
16325,15,15,True,7.142857142857143
16326,17,17,False,-1
16327,38,38,False,-1
16328,20,16,False,-1
16329,22,19,True,57.89473684210526
16330,28,28,True,10.0
16331,12,12,False,-1
16332,19,19,True,3.8461538461538463
16333,23,23,True,14.285714285714286
16334,40,27,True,13.468013468013469
16335,15,15,True,50.0
16336,18,18,True,3.7037037037037037
16337,20,20,False,-1
16338,121,23,False,-1
16339,15,15,True,33.333333333333336
16340,17,17,False,-1
16341,28,21,False,-1
16342,23,20,False,-1
16343,18,17,False,-1
16344,21,21,True,11.11111111111111
16345,19,17,True,37.254901960784316
16346,17,17,False,-1
16347,23,22,False,-1
16348,18,18,False,-1
16349,19,19,False,-1
16350,18,18,False,-1
16351,13,13,False,-1
16352,16,16,False,-1
16353,10,10,True,7.6923076923076925
16354,26,26,True,4.3478260869565215
16355,23,23,False,-1
16356,17,17,False,-1
16357,16,16,True,6.666666666666667
16358,25,25,False,-1
16359,31,30,False,-1
16360,19,19,False,-1
16361,14,14,False,-1
16362,16,14,False,-1
16363,23,23,False,-1
16364,17,17,True,5.882352941176471
16365,23,23,True,3.7037037037037037
16366,12,12,True,50.0
16367,67,23,False,-1
16368,25,25,True,33.333333333333336
16369,11,11,False,-1
16370,68,67,False,-1
16371,23,23,True,50.0
16372,29,20,False,-1
16373,18,18,False,-1
16374,44,17,True,86.27450980392157
16375,15,14,True,21.428571428571427
16376,20,20,True,3.7037037037037037
16377,24,24,False,-1
16378,20,20,True,11.11111111111111
16379,23,23,False,-1
16380,211,202,False,-1
16381,16,16,False,-1
16382,21,20,False,-1
16383,15,15,False,-1
16384,15,15,True,50.0
16385,29,26,False,-1
16386,27,27,False,-1
16387,117,97,False,-1
16388,29,28,False,-1
16389,30,27,False,-1
16390,23,22,True,2.049910873440285
16391,15,15,True,20.0
16392,29,27,False,-1
16393,18,18,False,-1
16394,47,23,False,-1
16395,19,19,False,-1
16396,16,16,False,-1
16397,22,9,False,-1
16398,14,14,True,3.7037037037037037
16399,33,25,False,-1
16400,14,14,True,9.090909090909092
16401,13,13,True,8.333333333333334
16402,14,14,False,-1
16403,13,13,False,-1
16404,16,16,True,8.333333333333334
16405,13,13,False,-1
16406,10,10,False,-1
16407,18,18,False,-1
16408,22,18,False,-1
16409,26,23,True,37.68115942028985
16410,17,17,False,-1
16411,887,115,False,-1
16412,14,14,False,-1
16413,20,20,False,-1
16414,36,25,False,-1
16415,19,17,False,-1
16416,19,19,False,-1
16417,14,14,True,7.6923076923076925
16418,24,24,False,-1
16419,14,14,False,-1
16420,41,38,True,8.991228070175438
16421,10,10,False,-1
16422,7,7,True,2.9411764705882355
16423,25,21,True,8.503401360544217
16424,33,32,False,-1
16425,60,52,True,38.46153846153846
16426,43,26,True,5.33498759305211
16427,109,42,False,-1
16428,19,19,False,-1
16429,12,12,True,1.2658227848101267
16430,20,19,False,-1
16431,17,17,False,-1
16432,845,120,False,-1
16433,94,87,False,-1
16434,14,14,False,-1
16435,54,45,False,-1
16436,23,23,True,0.01
16437,23,20,False,-1
16438,16,16,True,3.4482758620689653
16439,17,17,False,-1
16440,30,29,False,-1
16441,24,24,False,-1
16442,18,18,False,-1
16443,25,25,False,-1
16444,70,56,True,41.666666666666664
16445,17,17,True,11.11111111111111
16446,16,16,False,-1
16447,18,18,False,-1
16448,28,27,False,-1
16449,13,13,False,-1
16450,21,21,True,3.125
16451,40,29,False,-1
16452,19,19,False,-1
16453,17,17,False,-1
16454,20,18,True,37.03703703703704
16455,27,25,True,7.714285714285714
16456,22,22,False,-1
16457,28,24,False,-1
16458,174,132,False,-1
16459,736,62,False,-1
16460,19,19,False,-1
16461,18,17,True,13.235294117647058
16462,16,16,False,-1
16463,16,16,True,5.882352941176471
16464,18,16,False,-1
16465,22,18,False,-1
16466,20,20,True,20.0
16467,24,23,False,-1
16468,17,17,False,-1
16469,29,23,False,-1
16470,12,12,True,50.0
16471,26,14,True,14.285714285714286
16472,10,10,True,9.090909090909092
16473,22,20,False,-1
16474,40,37,True,4.158004158004158
16475,25,25,False,-1
16476,19,19,False,-1
16477,17,17,False,-1
16478,27,27,False,-1
16479,14,14,False,-1
16480,14,14,False,-1
16481,17,17,False,-1
16482,18,18,False,-1
16483,39,17,True,13.494809688581315
16484,21,21,True,3.8461538461538463
16485,14,14,True,33.333333333333336
16486,46,22,False,-1
16487,22,22,False,-1
16488,16,16,False,-1
16489,12,12,True,10.0
16490,151,24,False,-1
16491,46,33,False,-1
16492,17,17,True,3.8461538461538463
16493,25,25,True,4.761904761904762
16494,24,23,True,34.78260869565217
16495,17,17,True,14.285714285714286
16496,72,23,True,34.78260869565217
16497,14,14,False,-1
16498,15,15,False,-1
16499,18,18,True,2.857142857142857
16500,21,21,False,-1
16501,13,13,False,-1
16502,19,19,False,-1
16503,24,24,True,50.0
16504,27,24,False,-1
16505,171,37,True,42.01474201474201
16506,25,20,True,41.666666666666664
16507,24,22,False,-1
16508,20,20,False,-1
16509,26,25,False,-1
16510,21,20,False,-1
16511,19,18,False,-1
16512,17,17,False,-1
16513,13,12,True,7.738095238095238
16514,18,18,False,-1
16515,18,18,True,5.882352941176471
16516,986,155,True,23.560334528076464
16517,25,25,False,-1
16518,22,22,False,-1
16519,24,24,False,-1
16520,23,19,False,-1
16521,14,14,True,3.7037037037037037
16522,15,15,True,3.7037037037037037
16523,12,12,False,-1
16524,19,19,False,-1
16525,17,17,True,2.2222222222222223
16526,17,17,False,-1
16527,28,26,False,-1
16528,15,15,False,-1
16529,13,13,False,-1
16530,17,17,False,-1
16531,19,19,False,-1
16532,22,22,False,-1
16533,23,22,False,-1
16534,17,17,True,7.6923076923076925
16535,43,32,False,-1
16536,10,10,False,-1
16537,41,37,True,36.93693693693694
16538,15,15,False,-1
16539,30,26,False,-1
16540,11,11,False,-1
16541,29,16,True,20.13888888888889
16542,23,20,False,-1
16543,30,20,True,5.769230769230769
16544,13,13,True,5.882352941176471
16545,29,28,True,1.7554479418886197
16546,14,14,False,-1
16547,35,22,False,-1
16548,18,17,True,21.176470588235293
16549,24,24,False,-1
16550,19,19,False,-1
16551,41,37,False,-1
16552,21,21,False,-1
16553,14,14,True,3.8461538461538463
16554,31,29,True,6.681034482758621
16555,28,21,True,7.8431372549019605
16556,15,15,False,-1
16557,50,46,False,-1
16558,20,20,False,-1
16559,59,56,False,-1
16560,18,18,False,-1
16561,35,31,True,2.130249543517955
16562,18,18,False,-1
16563,302,39,True,258.11965811965814
16564,15,15,True,1.8867924528301887
16565,20,19,False,-1
16566,42,41,True,11.382113821138212
16567,17,17,True,50.0
16568,24,24,True,5.555555555555555
16569,20,20,False,-1
16570,22,22,True,50.0
16571,21,18,True,38.888888888888886
16572,28,24,False,-1
16573,24,24,False,-1
16574,23,22,False,-1
16575,24,24,False,-1
16576,19,19,True,4.545454545454546
16577,25,24,True,52.083333333333336
16578,20,19,True,13.157894736842104
16579,35,31,False,-1
16580,81,43,False,-1
16581,26,24,False,-1
16582,40,31,False,-1
16583,16,16,False,-1
16584,12,12,False,-1
16585,13,13,False,-1
16586,20,20,False,-1
16587,19,19,True,50.0
16588,12,12,False,-1
16589,35,24,False,-1
16590,586,107,True,273.8317757009346
16591,34,28,True,11.03896103896104
16592,32,31,False,-1
16593,220,162,False,-1
16594,20,18,True,55.55555555555556
16595,25,25,False,-1
16596,207,44,False,-1
16597,15,15,True,0.05952380952380952
16598,21,21,False,-1
16599,20,20,False,-1
16600,14,14,False,-1
16601,14,14,True,33.333333333333336
16602,21,21,True,20.0
16603,33,24,False,-1
16604,23,23,True,4.3478260869565215
16605,37,35,False,-1
16606,21,21,True,7.6923076923076925
16607,18,18,True,2.0833333333333335
16608,18,18,False,-1
16609,15,15,False,-1
16610,16,16,True,33.333333333333336
16611,19,19,False,-1
16612,19,19,True,10.0
16613,16,16,False,-1
16614,13,13,True,12.5
16615,25,25,False,-1
16616,17,17,False,-1
16617,43,38,True,4.526315789473684
16618,29,29,True,33.333333333333336
16619,23,23,False,-1
16620,134,123,False,-1
16621,25,18,False,-1
16622,23,22,False,-1
16623,19,19,True,33.333333333333336
16624,31,31,True,4.166666666666667
16625,22,19,True,4.288499025341131
16626,490,67,True,27.08678828081813
16627,36,29,False,-1
16628,22,19,False,-1
16629,54,50,True,36.0
16630,13,13,True,33.333333333333336
16631,23,23,False,-1
16632,18,18,False,-1
16633,22,22,False,-1
16634,18,18,False,-1
16635,28,28,False,-1
16636,23,22,False,-1
16637,20,20,True,2.4390243902439024
16638,17,17,False,-1
16639,14,13,False,-1
16640,19,19,True,7.6923076923076925
16641,18,18,False,-1
16642,13,13,False,-1
16643,20,20,False,-1
16644,23,23,False,-1
16645,31,28,False,-1
16646,15,15,False,-1
16647,10,10,False,-1
16648,10,10,False,-1
16649,22,20,False,-1
16650,59,29,True,67.816091954023
16651,54,44,False,-1
16652,19,19,False,-1
16653,21,21,False,-1
16654,12,12,True,33.333333333333336
16655,17,17,False,-1
16656,413,36,False,-1
16657,16,16,False,-1
16658,19,19,False,-1
16659,16,16,False,-1
16660,33,26,True,6.043956043956044
16661,47,40,True,4.519230769230769
16662,17,17,True,9.090909090909092
16663,21,21,False,-1
16664,22,21,False,-1
16665,16,16,True,50.0
16666,12,12,False,-1
16667,55,19,False,-1
16668,37,34,False,-1
16669,18,18,False,-1
16670,17,17,False,-1
16671,52,48,True,12.037037037037036
16672,33,25,False,-1
16673,22,22,False,-1
16674,19,19,True,33.333333333333336
16675,27,23,True,39.130434782608695
16676,83,30,False,-1
16677,21,21,False,-1
16678,12,12,False,-1
16679,23,23,True,1.8867924528301887
16680,14,14,False,-1
16681,32,30,False,-1
16682,242,225,False,-1
16683,29,26,True,13.942307692307692
16684,90,24,True,125.0
16685,31,19,True,14.832535885167465
16686,39,22,False,-1
16687,40,20,True,100.0
16688,21,13,False,-1
16689,25,22,False,-1
16690,22,19,True,5.034324942791762
16691,43,41,False,-1
16692,25,22,False,-1
16693,33,30,False,-1
16694,13,13,False,-1
16695,28,25,True,6.222222222222222
16696,20,19,False,-1
16697,34,27,True,41.97530864197531
16698,70,23,False,-1
16699,19,19,False,-1
16700,22,22,True,7.6923076923076925
16701,16,16,True,7.6923076923076925
16702,23,22,False,-1
16703,13,13,False,-1
16704,18,18,False,-1
16705,62,59,False,-1
16706,14,14,False,-1
16707,17,17,False,-1
16708,15,15,False,-1
16709,16,16,True,4.761904761904762
16710,21,21,False,-1
16711,60,53,False,-1
16712,24,23,True,3.7267080745341614
16713,730,625,False,-1
16714,58,48,False,-1
16715,15,15,True,33.333333333333336
16716,21,21,True,5.882352941176471
16717,48,43,True,7.441860465116279
16718,54,24,False,-1
16719,19,19,False,-1
16720,12,12,True,5.882352941176471
16721,20,20,True,50.0
16722,38,37,False,-1
16723,52,25,False,-1
16724,19,19,False,-1
16725,21,21,True,12.5
16726,10,10,True,33.333333333333336
16727,21,21,False,-1
16728,16,16,False,-1
16729,19,19,True,3.7037037037037037
16730,22,22,False,-1
16731,19,18,False,-1
16732,21,21,False,-1
16733,10,10,True,7.6923076923076925
16734,14,14,False,-1
16735,12,12,True,3.7037037037037037
16736,17,17,False,-1
16737,9,9,False,-1
16738,15,15,True,6.666666666666667
16739,15,15,False,-1
16740,24,23,True,34.78260869565217
16741,22,22,True,50.0
16742,34,29,False,-1
16743,17,17,False,-1
16744,45,44,False,-1
16745,9,9,True,7.6923076923076925
16746,17,17,True,33.333333333333336
16747,23,22,False,-1
16748,18,18,False,-1
16749,15,15,False,-1
16750,30,30,False,-1
16751,19,19,False,-1
16752,15,12,False,-1
16753,22,21,True,7.482993197278912
16754,15,15,True,33.333333333333336
16755,78,32,False,-1
16756,17,15,False,-1
16757,23,20,False,-1
16758,2746,78,False,-1
16759,20,19,True,9.569377990430622
16760,59,36,False,-1
16761,1057,194,True,25.945017182130584
16762,34,21,False,-1
16763,11,11,True,50.0
16764,354,28,False,-1
16765,21,16,False,-1
16766,65,34,True,14.705882352941176
16767,18,18,False,-1
16768,23,22,False,-1
16769,23,23,False,-1
16770,17,17,False,-1
16771,17,17,True,1.9607843137254901
16772,22,21,False,-1
16773,29,29,True,50.0
16774,22,22,True,33.333333333333336
16775,36,25,False,-1
16776,23,23,False,-1
16777,21,18,False,-1
16778,18,18,True,0.06662225183211193
16779,18,18,False,-1
16780,25,21,True,1.6307893020221786
16781,15,15,False,-1
16782,14,14,True,50.0
16783,17,17,True,5.2631578947368425
16784,13,13,False,-1
16785,20,20,True,3.7037037037037037
16786,110,79,True,17.40506329113924
16787,23,23,False,-1
16788,20,20,True,33.333333333333336
16789,33,31,True,8.188585607940446
16790,14,14,False,-1
16791,19,18,True,9.595959595959595
16792,20,18,False,-1
16793,30,28,False,-1
16794,20,20,True,9.090909090909092
16795,10,10,True,9.090909090909092
16796,16,11,False,-1
16797,21,21,True,16.666666666666668
16798,16,16,False,-1
16799,12,12,True,50.0
16800,23,19,False,-1
16801,484,56,True,432.14285714285717
16802,30,30,True,4.166666666666667
16803,10,10,True,11.11111111111111
16804,201,137,False,-1
16805,19,19,False,-1
16806,18,18,False,-1
16807,16,16,True,7.142857142857143
16808,26,26,False,-1
16809,21,21,False,-1
16810,18,18,False,-1
16811,36,35,False,-1
16812,21,21,False,-1
16813,17,17,False,-1
16814,21,18,False,-1
16815,48,31,False,-1
16816,19,19,False,-1
16817,21,21,False,-1
16818,11,11,True,7.142857142857143
16819,15,15,False,-1
16820,32,26,True,30.76923076923077
16821,20,15,False,-1
16822,11,11,True,33.333333333333336
16823,16,16,False,-1
16824,13,13,False,-1
16825,20,20,False,-1
16826,16,16,True,7.6923076923076925
16827,20,20,True,10.0
16828,22,20,True,55.0
16829,13,13,True,14.285714285714286
16830,23,23,True,50.0
16831,20,20,False,-1
16832,22,22,False,-1
16833,385,59,True,326.271186440678
16834,120,22,False,-1
16835,133,23,False,-1
16836,38,27,False,-1
16837,12,12,True,1.9607843137254901
16838,42,33,False,-1
16839,25,25,False,-1
16840,16,16,True,11.11111111111111
16841,81,65,True,15.576923076923077
16842,32,31,False,-1
16843,21,21,False,-1
16844,23,23,False,-1
16845,18,18,True,25.0
16846,17,14,True,12.142857142857142
16847,20,20,False,-1
16848,14,14,True,33.333333333333336
16849,12,12,False,-1
16850,16,16,False,-1
16851,18,18,False,-1
16852,15,14,False,-1
16853,14,14,False,-1
16854,14,14,False,-1
16855,17,17,False,-1
16856,80,76,True,7.518796992481203
16857,1319,25,False,-1
16858,15,15,True,4.0
16859,19,19,False,-1
16860,32,28,False,-1
16861,18,18,False,-1
16862,16,16,False,-1
16863,30,28,True,53.57142857142857
16864,17,17,True,2.3255813953488373
16865,23,23,False,-1
16866,68,65,False,-1
16867,400,24,True,3.9401103230890464
16868,16,15,False,-1
16869,17,17,False,-1
16870,30,27,True,37.03703703703704
16871,47,19,False,-1
16872,22,22,False,-1
16873,19,19,False,-1
16874,24,24,False,-1
16875,129,116,True,4.835082458770614
16876,13,13,False,-1
16877,48,38,False,-1
